gameId,gameDateTimeEst,teamId,opponentTeamId,win,Min,PTS,FGA,FGM,FGP,TPA,TPM,TPP,FTA,FTM,FTP,AST,TOV,OREB,BLK,STL,PF,DREB,Opp_PTS,Opp_FGA,Opp_FGM,Opp_FGP,Opp_TPA,Opp_TPM,Opp_TPP,Opp_FTA,Opp_FTM,Opp_FTP,Opp_AST,Opp_TOV,Opp_BLK,Opp_STL,Opp_PF,Opp_OREB,Opp_DREB,Poss,Opp_Poss,eFG,TS,AST_Per,TOV_Rat,OREB_Per,Opp_eFG,BLK_Rat,STL_Rat,PF_Rat,Opp_TOV_Rat,DREB_Per,off_eff,def_eff,net_eff,off_rat,def_rat,net_rat
22400526,2025-01-10 19:00:00+00:00,1610612749,1610612753,1,240.0,109,83.0,43.0,0.518,25.0,9.0,0.36,23.0,14.0,0.609,18.0,11.0,7.0,5.0,10.0,18.0,36.0,106,86,37,0.43,40,14,0.35,26,18,0.692,20,10,5,8,19,12,32,97.12,95.44,0.572,0.585,0.419,11.326,0.179,0.512,5.239,10.478,18.86,10.478,0.75,112.232,111.065,1.168,96.122,107.993,204.114
22400526,2025-01-10 19:00:00+00:00,1610612753,1610612749,0,240.0,106,86.0,37.0,0.43,40.0,14.0,0.35,26.0,18.0,0.692,20.0,10.0,12.0,5.0,8.0,19.0,32.0,109,83,43,0.518,25,9,0.36,23,14,0.609,18,11,5,10,18,7,36,95.44,97.12,0.512,0.544,0.541,10.478,0.25,0.572,5.148,8.237,19.563,11.326,0.821,111.065,112.232,-1.168,99.339,100.354,199.693
22400525,2025-01-10 19:00:00+00:00,1610612754,1610612744,1,240.0,108,82.0,43.0,0.524,27.0,9.0,0.333,19.0,13.0,0.684,27.0,15.0,8.0,8.0,8.0,13.0,40.0,96,91,38,0.418,38,10,0.263,13,10,0.769,25,13,2,11,19,11,31,97.36,98.72,0.579,0.598,0.628,15.407,0.205,0.473,8.104,8.104,13.169,13.169,0.784,110.929,97.245,13.684,100.181,123.758,223.939
22400527,2025-01-10 19:00:00+00:00,1610612755,1610612740,0,240.0,115,91.0,42.0,0.462,38.0,14.0,0.368,19.0,17.0,0.895,23.0,9.0,11.0,3.0,7.0,25.0,31.0,123,91,44,0.484,40,18,0.45,26,17,0.654,31,12,8,7,16,12,32,97.36,102.44,0.538,0.579,0.548,9.244,0.256,0.582,2.929,6.833,24.405,11.714,0.721,118.118,120.07,-1.952,105.39,84.051,189.441
22400522,2025-01-09 21:00:00+00:00,1610612737,1610612756,0,240.0,115,86.0,42.0,0.488,32.0,15.0,0.469,17.0,16.0,0.941,32.0,11.0,8.0,3.0,11.0,19.0,24.0,123,85,49,0.576,33,13,0.394,15,12,0.8,33,16,6,7,15,12,30,96.48,95.6,0.576,0.615,0.762,11.401,0.211,0.653,3.138,11.506,19.874,16.736,0.667,119.196,128.661,-9.465,109.937,101.494,211.43
22400523,2025-01-09 21:00:00+00:00,1610612748,1610612762,1,240.0,97,91.0,36.0,0.396,50.0,14.0,0.28,15.0,11.0,0.733,26.0,14.0,13.0,7.0,10.0,12.0,36.0,92,83,33,0.398,36,11,0.306,17,15,0.882,20,16,7,9,15,11,38,98.6,95.48,0.473,0.497,0.722,14.199,0.255,0.464,7.331,10.473,12.568,16.757,0.766,98.377,96.355,2.022,96.173,131.779,227.953
22400522,2025-01-09 21:00:00+00:00,1610612756,1610612737,1,240.0,123,85.0,49.0,0.576,33.0,13.0,0.394,15.0,12.0,0.8,33.0,16.0,12.0,6.0,7.0,15.0,30.0,115,86,42,0.488,32,15,0.469,17,16,0.941,32,11,3,11,19,8,24,95.6,96.48,0.653,0.671,0.673,16.736,0.333,0.576,6.219,7.255,15.547,11.401,0.789,128.661,119.196,9.465,113.282,104.321,217.603
22400523,2025-01-09 21:00:00+00:00,1610612762,1610612748,0,240.0,92,83.0,33.0,0.398,36.0,11.0,0.306,17.0,15.0,0.882,20.0,16.0,11.0,7.0,9.0,15.0,38.0,97,91,36,0.396,50,14,0.28,15,11,0.733,26,14,7,10,12,13,36,95.48,98.6,0.464,0.508,0.606,16.757,0.234,0.473,7.099,9.128,15.213,14.199,0.745,96.355,98.377,-2.022,89.362,120.927,210.288
22400520,2025-01-09 20:00:00+00:00,1610612745,1610612763,1,240.0,119,96.0,41.0,0.427,34.0,13.0,0.382,41.0,24.0,0.585,21.0,12.0,16.0,3.0,13.0,23.0,28.0,115,84,42,0.5,32,10,0.313,30,21,0.7,20,19,8,9,28,10,33,110.03999999999999,106.2,0.495,0.522,0.512,10.905,0.327,0.56,2.825,12.241,21.657,17.891,0.737,108.142,108.286,-0.144,98.979,107.0,205.979
22400520,2025-01-09 20:00:00+00:00,1610612763,1610612745,0,240.0,115,84.0,42.0,0.5,32.0,10.0,0.313,30.0,21.0,0.7,20.0,19.0,10.0,8.0,9.0,28.0,33.0,119,96,41,0.427,34,13,0.382,41,24,0.585,21,12,3,13,23,16,28,106.2,110.03999999999999,0.56,0.592,0.476,17.891,0.263,0.495,7.27,8.179,25.445,10.905,0.673,108.286,108.142,0.144,94.507,108.172,202.679
22400521,2025-01-09 19:30:00+00:00,1610612742,1610612757,1,240.0,117,88.0,40.0,0.455,30.0,10.0,0.333,30.0,27.0,0.9,26.0,14.0,16.0,7.0,8.0,18.0,37.0,111,93,39,0.419,36,16,0.444,20,17,0.85,24,12,7,6,22,14,29,99.2,99.8,0.511,0.578,0.65,14.113,0.356,0.505,7.014,8.016,18.036,12.024,0.725,117.944,111.222,6.721,103.812,111.107,214.919
22400521,2025-01-09 19:30:00+00:00,1610612757,1610612742,0,240.0,111,93.0,39.0,0.419,36.0,16.0,0.444,20.0,17.0,0.85,24.0,12.0,14.0,7.0,6.0,22.0,29.0,117,88,40,0.455,30,10,0.333,30,27,0.9,26,14,7,8,18,16,37,99.8,99.2,0.505,0.545,0.615,12.024,0.275,0.511,7.056,6.048,22.177,14.113,0.644,111.222,117.944,-6.721,100.021,105.015,205.036
22400517,2025-01-09 19:00:00+00:00,1610612739,1610612761,1,240.0,132,89.0,47.0,0.528,45.0,18.0,0.4,25.0,20.0,0.8,31.0,11.0,16.0,3.0,8.0,11.0,26.0,126,89,53,0.596,31,14,0.452,13,6,0.462,34,12,2,9,17,9,28,95.0,97.72,0.629,0.66,0.66,11.579,0.364,0.674,3.07,8.187,11.257,12.28,0.743,138.947,128.94,10.008,117.688,95.165,212.853
22400518,2025-01-09 19:00:00+00:00,1610612744,1610612765,1,240.0,107,89.0,41.0,0.461,46.0,15.0,0.326,16.0,10.0,0.625,32.0,15.0,15.0,7.0,9.0,18.0,34.0,104,86,39,0.453,39,14,0.359,16,12,0.75,25,14,7,7,19,7,33,96.04,100.04,0.545,0.557,0.78,15.618,0.312,0.535,6.997,8.996,17.993,13.994,0.829,111.412,103.958,7.453,105.808,115.739,221.547
22400519,2025-01-09 19:00:00+00:00,1610612750,1610612753,1,240.0,104,85.0,34.0,0.4,34.0,12.0,0.353,31.0,24.0,0.774,21.0,8.0,14.0,4.0,9.0,19.0,36.0,89,87,33,0.379,40,10,0.25,19,13,0.684,21,14,10,4,22,13,34,92.64,96.36,0.471,0.527,0.618,8.636,0.292,0.437,4.151,9.34,19.718,14.529,0.735,112.263,92.362,19.901,104.719,108.781,213.501
22400519,2025-01-09 19:00:00+00:00,1610612753,1610612750,0,240.0,89,87.0,33.0,0.379,40.0,10.0,0.25,19.0,13.0,0.684,21.0,14.0,13.0,10.0,4.0,22.0,34.0,104,85,34,0.4,34,12,0.353,31,24,0.774,21,8,4,9,19,14,36,96.36,92.64,0.437,0.467,0.636,14.529,0.265,0.471,10.794,4.318,23.748,8.636,0.708,92.362,112.263,-19.901,90.203,112.626,202.83
22400517,2025-01-09 19:00:00+00:00,1610612761,1610612739,0,240.0,126,89.0,53.0,0.596,31.0,14.0,0.452,13.0,6.0,0.462,34.0,12.0,9.0,2.0,9.0,17.0,28.0,132,89,47,0.528,45,18,0.4,25,20,0.8,31,11,3,8,11,16,26,97.72,95.0,0.674,0.665,0.642,12.28,0.257,0.629,2.105,9.474,17.895,11.579,0.636,128.94,138.947,-10.008,114.341,87.47,201.812
22400518,2025-01-09 19:00:00+00:00,1610612765,1610612744,0,240.0,104,86.0,39.0,0.453,39.0,14.0,0.359,16.0,12.0,0.75,25.0,14.0,7.0,7.0,7.0,19.0,33.0,107,89,41,0.461,46,15,0.326,16,10,0.625,32,15,7,9,18,15,34,100.04,96.04,0.535,0.559,0.641,13.994,0.171,0.545,7.289,7.289,19.783,15.618,0.688,103.958,111.412,-7.453,96.352,110.938,207.29
22400516,2025-01-08 21:30:00+00:00,1610612749,1610612759,1,240.0,121,92.0,44.0,0.478,42.0,19.0,0.452,20.0,14.0,0.7,26.0,10.0,10.0,4.0,7.0,16.0,47.0,105,95,35,0.368,52,18,0.346,20,17,0.85,24,9,5,8,14,12,34,100.8,100.8,0.582,0.6,0.591,9.921,0.227,0.463,3.968,6.944,15.873,8.929,0.797,120.04,104.167,15.873,107.42,96.829,204.249
22400516,2025-01-08 21:30:00+00:00,1610612759,1610612749,0,240.0,105,95.0,35.0,0.368,52.0,18.0,0.346,20.0,17.0,0.85,24.0,9.0,12.0,5.0,8.0,14.0,34.0,121,92,44,0.478,42,19,0.452,20,14,0.7,26,10,4,7,16,10,47,100.8,100.8,0.463,0.506,0.686,8.929,0.203,0.582,4.96,7.937,13.889,9.921,0.773,104.167,120.04,-15.873,101.114,100.201,201.315
22400515,2025-01-08 21:00:00+00:00,1610612743,1610612746,1,240.0,126,89.0,49.0,0.551,35.0,17.0,0.486,17.0,11.0,0.647,29.0,11.0,7.0,3.0,7.0,24.0,38.0,103,80,30,0.375,38,11,0.289,40,32,0.8,14,11,6,8,15,9,31,100.48,99.6,0.646,0.653,0.592,10.947,0.184,0.444,3.012,7.028,24.096,11.044,0.809,125.398,103.414,21.984,109.591,92.692,202.283
22400515,2025-01-08 21:00:00+00:00,1610612746,1610612743,0,240.0,103,80.0,30.0,0.375,38.0,11.0,0.289,40.0,32.0,0.8,14.0,11.0,9.0,6.0,8.0,15.0,31.0,126,89,49,0.551,35,17,0.486,17,11,0.647,29,11,3,7,24,7,38,99.6,100.48,0.444,0.528,0.467,11.044,0.191,0.646,5.971,7.962,14.928,10.947,0.816,103.414,125.398,-21.984,89.025,102.942,191.967
22400514,2025-01-08 20:00:00+00:00,1610612740,1610612757,0,240.0,100,90.0,40.0,0.444,37.0,12.0,0.324,11.0,8.0,0.727,19.0,17.0,18.0,3.0,11.0,15.0,23.0,119,88,48,0.545,36,13,0.361,13,10,0.769,24,13,7,11,14,15,29,93.84,91.72,0.511,0.527,0.475,18.116,0.383,0.619,3.271,11.993,16.354,14.174,0.605,106.564,129.743,-23.178,93.885,102.895,196.781
22400514,2025-01-08 20:00:00+00:00,1610612757,1610612740,1,240.0,119,88.0,48.0,0.545,36.0,13.0,0.361,13.0,10.0,0.769,24.0,13.0,15.0,7.0,11.0,14.0,29.0,100,90,40,0.444,37,12,0.324,11,8,0.727,19,17,3,11,15,18,23,91.72,93.84,0.619,0.635,0.5,14.174,0.395,0.511,7.46,11.722,14.919,18.116,0.617,129.743,106.564,23.178,108.968,130.089,239.057
22400513,2025-01-08 19:30:00+00:00,1610612751,1610612765,0,240.0,98,86.0,33.0,0.384,39.0,13.0,0.333,21.0,19.0,0.905,24.0,15.0,9.0,4.0,10.0,15.0,29.0,113,86,45,0.523,37,15,0.405,12,8,0.667,30,13,9,9,20,7,35,101.24,97.28,0.459,0.514,0.727,14.816,0.205,0.61,4.112,10.28,15.419,13.363,0.806,96.8,116.16,-19.36,93.657,104.638,198.295
22400511,2025-01-08 19:30:00+00:00,1610612752,1610612761,1,240.0,112,88.0,42.0,0.477,33.0,12.0,0.364,20.0,16.0,0.8,24.0,12.0,15.0,4.0,9.0,15.0,28.0,98,77,38,0.494,26,10,0.385,15,12,0.8,25,16,6,9,15,8,25,93.8,91.6,0.545,0.579,0.571,12.793,0.375,0.558,4.367,9.825,16.376,17.467,0.778,119.403,106.987,12.416,105.466,110.036,215.502
22400511,2025-01-08 19:30:00+00:00,1610612761,1610612752,0,240.0,98,77.0,38.0,0.494,26.0,10.0,0.385,15.0,12.0,0.8,25.0,16.0,8.0,6.0,9.0,15.0,25.0,112,88,42,0.477,33,12,0.364,20,16,0.8,24,12,4,9,15,15,28,91.6,93.8,0.558,0.586,0.658,17.467,0.222,0.545,6.397,9.595,15.991,12.793,0.625,106.987,119.403,-12.416,98.669,111.629,210.298
22400513,2025-01-08 19:30:00+00:00,1610612765,1610612751,1,240.0,113,86.0,45.0,0.523,37.0,15.0,0.405,12.0,8.0,0.667,30.0,13.0,7.0,9.0,9.0,20.0,35.0,98,86,33,0.384,39,13,0.333,21,19,0.905,24,15,4,10,15,9,29,97.28,101.24,0.61,0.619,0.667,13.363,0.194,0.459,8.89,8.89,19.755,14.816,0.795,116.16,96.8,19.36,105.658,127.104,232.762
22400509,2025-01-08 19:00:00+00:00,1610612739,1610612760,1,240.0,129,90.0,47.0,0.522,36.0,15.0,0.417,27.0,20.0,0.741,36.0,15.0,12.0,2.0,7.0,20.0,28.0,122,90,48,0.533,31,11,0.355,17,15,0.882,35,13,5,9,24,9,29,104.88,101.48,0.606,0.633,0.766,14.302,0.293,0.594,1.971,6.898,19.708,12.81,0.757,122.998,120.221,2.777,112.354,83.281,195.635
22400510,2025-01-08 19:00:00+00:00,1610612741,1610612754,0,240.0,113,86.0,44.0,0.512,35.0,12.0,0.343,19.0,13.0,0.684,23.0,18.0,9.0,6.0,6.0,24.0,30.0,129,100,52,0.52,29,10,0.345,24,15,0.625,37,8,1,11,19,15,31,103.36,103.56,0.581,0.599,0.523,17.415,0.225,0.57,5.794,5.794,23.175,7.725,0.667,109.327,124.565,-15.239,96.25,89.128,185.378
22400510,2025-01-08 19:00:00+00:00,1610612754,1610612741,1,240.0,129,100.0,52.0,0.52,29.0,10.0,0.345,24.0,15.0,0.625,37.0,8.0,15.0,1.0,11.0,19.0,31.0,113,86,44,0.512,35,12,0.343,19,13,0.684,23,18,6,6,24,9,30,103.56,103.36,0.57,0.583,0.712,7.725,0.333,0.581,0.967,10.642,18.382,17.415,0.775,124.565,109.327,15.239,120.231,95.573,215.805
22400512,2025-01-08 19:00:00+00:00,1610612755,1610612764,1,240.0,109,88.0,40.0,0.455,44.0,15.0,0.341,19.0,14.0,0.737,21.0,7.0,10.0,11.0,8.0,14.0,26.0,103,94,42,0.447,30,13,0.433,9,6,0.667,26,17,6,3,18,18,33,93.36,96.96,0.54,0.566,0.525,7.498,0.233,0.516,11.345,8.251,14.439,17.533,0.591,116.752,106.229,10.523,108.287,136.403,244.69
22400509,2025-01-08 19:00:00+00:00,1610612760,1610612739,0,240.0,122,90.0,48.0,0.533,31.0,11.0,0.355,17.0,15.0,0.882,35.0,13.0,9.0,5.0,9.0,24.0,29.0,129,90,47,0.522,36,15,0.417,27,20,0.741,36,15,2,7,20,12,28,101.48,104.88,0.594,0.626,0.729,12.81,0.243,0.606,4.767,8.581,22.883,14.302,0.707,120.221,122.998,-2.777,109.799,98.763,208.562
22400512,2025-01-08 19:00:00+00:00,1610612764,1610612755,0,240.0,103,94.0,42.0,0.447,30.0,13.0,0.433,9.0,6.0,0.667,26.0,17.0,18.0,6.0,3.0,18.0,33.0,109,88,40,0.455,44,15,0.341,19,14,0.737,21,7,11,8,14,10,26,96.96,93.36,0.516,0.526,0.619,17.533,0.409,0.54,6.427,3.213,19.28,7.498,0.767,106.229,116.752,-10.523,100.238,89.005,189.243
22400507,2025-01-07 22:00:00+00:00,1610612738,1610612743,1,240.0,118,88.0,44.0,0.5,35.0,12.0,0.343,20.0,18.0,0.9,30.0,11.0,11.0,7.0,11.0,13.0,30.0,106,87,40,0.46,36,14,0.389,15,12,0.8,22,16,6,6,17,13,26,96.8,96.6,0.568,0.61,0.682,11.364,0.297,0.54,7.246,11.387,13.458,16.563,0.698,121.901,109.731,12.17,110.385,127.604,237.988
22400507,2025-01-07 22:00:00+00:00,1610612743,1610612738,0,240.0,106,87.0,40.0,0.46,36.0,14.0,0.389,15.0,12.0,0.8,22.0,16.0,13.0,6.0,6.0,17.0,26.0,118,88,44,0.5,35,12,0.343,20,18,0.9,30,11,7,11,13,11,30,96.6,96.8,0.54,0.566,0.55,16.563,0.302,0.568,6.198,6.198,17.562,11.364,0.703,109.731,121.901,-12.17,97.29,99.137,196.427
22400508,2025-01-07 22:00:00+00:00,1610612744,1610612748,0,240.0,98,98.0,40.0,0.408,50.0,14.0,0.28,5.0,4.0,0.8,28.0,10.0,11.0,6.0,9.0,15.0,41.0,114,91,43,0.473,40,16,0.4,17,12,0.706,32,9,3,6,9,9,39,99.2,98.48,0.48,0.489,0.7,10.081,0.22,0.56,6.093,9.139,15.232,9.139,0.82,98.79,115.76,-16.969,99.865,107.574,207.439
22400508,2025-01-07 22:00:00+00:00,1610612748,1610612744,1,240.0,114,91.0,43.0,0.473,40.0,16.0,0.4,17.0,12.0,0.706,32.0,9.0,9.0,3.0,6.0,9.0,39.0,98,98,40,0.408,50,14,0.28,5,4,0.8,28,10,6,9,15,11,41,98.48,99.2,0.56,0.579,0.744,9.139,0.18,0.48,3.024,6.048,9.073,10.081,0.78,115.76,98.79,16.969,110.065,99.581,209.646
22400506,2025-01-07 21:00:00+00:00,1610612737,1610612762,1,240.0,124,98.0,47.0,0.48,44.0,18.0,0.409,15.0,12.0,0.8,35.0,10.0,12.0,11.0,6.0,22.0,32.0,121,96,40,0.417,48,19,0.396,25,22,0.88,25,15,4,8,17,13,34,102.6,109.0,0.571,0.593,0.745,9.747,0.261,0.516,10.092,5.505,20.183,13.761,0.711,120.858,111.009,9.849,113.308,117.462,230.77
22400506,2025-01-07 21:00:00+00:00,1610612762,1610612737,0,240.0,121,96.0,40.0,0.417,48.0,19.0,0.396,25.0,22.0,0.88,25.0,15.0,13.0,4.0,8.0,17.0,34.0,124,98,47,0.48,44,18,0.409,15,12,0.8,35,10,11,6,22,12,32,109.0,102.6,0.516,0.565,0.625,13.761,0.289,0.571,3.899,7.797,16.569,9.747,0.739,111.009,120.858,-9.849,100.255,92.909,193.164
22400505,2025-01-07 20:00:00+00:00,1610612740,1610612750,0,240.0,97,94.0,35.0,0.372,41.0,12.0,0.293,24.0,15.0,0.625,23.0,14.0,13.0,5.0,12.0,18.0,33.0,104,89,38,0.427,44,15,0.341,19,13,0.684,26,16,8,9,17,11,42,105.56,102.36,0.436,0.464,0.657,13.263,0.236,0.511,4.885,11.723,17.585,15.631,0.75,91.891,101.602,-9.711,90.839,116.291,207.13
22400505,2025-01-07 20:00:00+00:00,1610612750,1610612740,1,240.0,104,89.0,38.0,0.427,44.0,15.0,0.341,19.0,13.0,0.684,26.0,16.0,11.0,8.0,9.0,17.0,42.0,97,94,35,0.372,41,12,0.293,24,15,0.625,23,14,5,12,18,13,33,102.36,105.56,0.511,0.534,0.684,15.631,0.25,0.436,7.579,8.526,16.105,13.263,0.764,101.602,91.891,9.711,97.182,122.239,219.421
22400504,2025-01-07 19:30:00+00:00,1610612742,1610612747,1,240.0,118,86.0,45.0,0.523,38.0,18.0,0.474,14.0,10.0,0.714,29.0,10.0,11.0,0.0,7.0,16.0,33.0,97,75,34,0.453,35,11,0.314,24,18,0.75,20,10,6,7,13,5,28,91.16,90.56,0.628,0.64,0.644,10.97,0.282,0.527,0.0,7.73,17.668,11.042,0.868,129.443,107.111,22.331,113.81,80.754,194.565
22400504,2025-01-07 19:30:00+00:00,1610612747,1610612742,0,240.0,97,75.0,34.0,0.453,35.0,11.0,0.314,24.0,18.0,0.75,20.0,10.0,5.0,6.0,7.0,13.0,28.0,118,86,45,0.523,38,18,0.474,14,10,0.714,29,10,0,7,16,11,33,90.56,91.16,0.527,0.567,0.588,11.042,0.132,0.628,6.582,7.679,14.261,10.97,0.718,107.111,129.443,-22.331,96.754,104.706,201.461
22400503,2025-01-07 19:00:00+00:00,1610612745,1610612764,1,240.0,135,97.0,50.0,0.515,38.0,15.0,0.395,23.0,20.0,0.87,31.0,10.0,19.0,2.0,15.0,17.0,30.0,112,89,41,0.461,40,15,0.375,20,15,0.75,21,18,4,6,19,16,27,98.12,99.8,0.593,0.63,0.62,10.192,0.413,0.545,2.004,15.03,17.034,18.036,0.652,137.587,112.224,25.362,117.546,113.056,230.602
22400502,2025-01-07 19:00:00+00:00,1610612756,1610612766,0,240.0,104,92.0,39.0,0.424,33.0,8.0,0.242,19.0,18.0,0.947,27.0,11.0,8.0,4.0,3.0,23.0,34.0,115,98,38,0.388,47,13,0.277,29,26,0.897,23,11,5,9,19,20,39,103.36,101.76,0.467,0.518,0.692,10.642,0.17,0.454,3.931,2.948,22.602,10.81,0.63,100.619,113.011,-12.392,97.05,82.938,179.989
22400503,2025-01-07 19:00:00+00:00,1610612764,1610612745,0,240.0,112,89.0,41.0,0.461,40.0,15.0,0.375,20.0,15.0,0.75,21.0,18.0,16.0,4.0,6.0,19.0,27.0,135,97,50,0.515,38,15,0.395,23,20,0.87,31,10,2,15,17,19,30,99.8,98.12,0.545,0.573,0.512,18.036,0.348,0.593,4.077,6.115,19.364,10.192,0.587,112.224,137.587,-25.362,97.51,85.162,182.672
22400502,2025-01-07 19:00:00+00:00,1610612766,1610612756,1,240.0,115,98.0,38.0,0.388,47.0,13.0,0.277,29.0,26.0,0.897,23.0,11.0,20.0,5.0,9.0,19.0,39.0,104,92,39,0.424,33,8,0.242,19,18,0.947,27,11,4,3,23,8,34,101.76,103.36,0.454,0.519,0.605,10.81,0.37,0.467,4.837,8.707,18.382,10.642,0.83,113.011,100.619,12.392,101.64,105.597,207.237
22400501,2025-01-06 22:00:00+00:00,1610612748,1610612758,0,290.0,118,102.0,43.0,0.422,42.0,11.0,0.262,27.0,21.0,0.778,25.0,13.0,12.0,6.0,14.0,19.0,41.0,123,108,45,0.417,38,13,0.342,26,20,0.769,30,15,8,7,20,18,42,114.88,116.44,0.475,0.518,0.581,11.316,0.222,0.477,5.153,12.023,16.317,12.882,0.695,102.716,105.634,-2.918,94.944,117.197,212.142
22400501,2025-01-06 22:00:00+00:00,1610612758,1610612748,1,290.0,123,108.0,45.0,0.417,38.0,13.0,0.342,26.0,20.0,0.769,30.0,15.0,18.0,8.0,7.0,20.0,42.0,118,102,43,0.422,42,11,0.262,27,21,0.778,25,13,6,14,19,12,41,116.44,114.88,0.477,0.515,0.667,12.882,0.305,0.475,6.964,6.093,17.409,11.316,0.778,105.634,102.716,2.918,98.954,107.753,206.707
22400498,2025-01-06 20:00:00+00:00,1610612741,1610612759,1,240.0,114,102.0,44.0,0.431,39.0,13.0,0.333,15.0,13.0,0.867,25.0,13.0,14.0,4.0,12.0,9.0,33.0,110,95,44,0.463,46,15,0.326,12,7,0.583,31,17,12,8,18,13,36,107.6,104.28,0.495,0.525,0.568,12.082,0.28,0.542,3.836,11.507,8.631,16.302,0.717,105.948,105.485,0.463,97.186,121.416,218.602
22400499,2025-01-06 20:00:00+00:00,1610612742,1610612763,0,240.0,104,98.0,40.0,0.408,36.0,13.0,0.361,15.0,11.0,0.733,25.0,15.0,13.0,8.0,7.0,22.0,37.0,119,88,40,0.455,35,12,0.343,35,27,0.771,24,13,5,11,17,13,42,106.6,103.4,0.474,0.497,0.625,14.071,0.236,0.523,7.737,6.77,21.277,12.573,0.74,97.561,115.087,-17.526,92.483,109.13,201.613
22400500,2025-01-06 20:00:00+00:00,1610612746,1610612750,0,240.0,106,89.0,37.0,0.416,35.0,12.0,0.343,25.0,20.0,0.8,23.0,13.0,14.0,10.0,9.0,19.0,35.0,108,92,41,0.446,39,16,0.41,17,10,0.588,24,14,5,6,20,17,38,99.0,96.48,0.483,0.53,0.622,13.131,0.269,0.533,10.365,9.328,19.693,14.511,0.673,107.071,111.94,-4.87,96.69,128.505,225.195
22400500,2025-01-06 20:00:00+00:00,1610612750,1610612746,1,240.0,108,92.0,41.0,0.446,39.0,16.0,0.41,17.0,10.0,0.588,24.0,14.0,17.0,5.0,6.0,20.0,38.0,106,89,37,0.416,35,12,0.343,25,20,0.8,23,13,10,9,19,14,35,96.48,99.0,0.533,0.543,0.585,14.511,0.327,0.483,5.051,6.061,20.202,13.131,0.731,111.94,107.071,4.87,99.764,99.04,198.804
22400498,2025-01-06 20:00:00+00:00,1610612759,1610612741,0,240.0,110,95.0,44.0,0.463,46.0,15.0,0.326,12.0,7.0,0.583,31.0,17.0,13.0,12.0,8.0,18.0,36.0,114,102,44,0.431,39,13,0.333,15,13,0.867,25,13,4,12,9,14,33,104.28,107.6,0.542,0.548,0.705,16.302,0.283,0.495,11.152,7.435,16.729,12.082,0.72,105.485,105.948,-0.463,101.011,128.357,229.368
22400499,2025-01-06 20:00:00+00:00,1610612763,1610612742,1,240.0,119,88.0,40.0,0.455,35.0,12.0,0.343,35.0,27.0,0.771,24.0,13.0,13.0,5.0,11.0,17.0,42.0,104,98,40,0.408,36,13,0.361,15,11,0.733,25,15,8,7,22,13,37,103.4,106.6,0.523,0.575,0.6,12.573,0.26,0.474,4.69,10.319,15.947,14.071,0.764,115.087,97.561,17.526,100.45,113.358,213.808
22400497,2025-01-06 19:30:00+00:00,1610612749,1610612761,1,240.0,128,82.0,47.0,0.573,44.0,22.0,0.5,15.0,12.0,0.8,37.0,21.0,7.0,8.0,7.0,19.0,39.0,104,91,41,0.451,35,9,0.257,21,13,0.619,27,15,4,11,15,10,25,102.6,105.24,0.707,0.722,0.787,20.468,0.219,0.5,7.602,6.651,18.054,14.253,0.796,124.756,98.822,25.935,115.181,113.631,228.812
22400495,2025-01-06 19:30:00+00:00,1610612751,1610612754,0,240.0,99,98.0,41.0,0.418,33.0,10.0,0.303,11.0,7.0,0.636,23.0,14.0,20.0,3.0,8.0,19.0,31.0,113,79,40,0.506,31,12,0.387,23,21,0.913,22,10,5,8,17,5,30,96.84,94.12,0.469,0.481,0.561,14.457,0.4,0.582,3.187,8.5,20.187,10.625,0.861,102.23,120.059,-17.829,95.923,91.846,187.769
22400496,2025-01-06 19:30:00+00:00,1610612752,1610612753,0,240.0,94,81.0,36.0,0.444,22.0,4.0,0.182,22.0,18.0,0.818,16.0,12.0,11.0,3.0,4.0,18.0,27.0,103,78,39,0.5,31,11,0.355,18,14,0.778,23,9,5,7,19,9,30,91.68,85.92,0.469,0.518,0.444,13.089,0.268,0.571,3.492,4.655,20.95,10.475,0.75,102.531,119.879,-17.348,89.662,81.419,171.08
22400496,2025-01-06 19:30:00+00:00,1610612753,1610612752,1,240.0,103,78.0,39.0,0.5,31.0,11.0,0.355,18.0,14.0,0.778,23.0,9.0,9.0,5.0,7.0,19.0,30.0,94,81,36,0.444,22,4,0.182,22,18,0.818,16,12,3,4,18,11,27,85.92,91.68,0.571,0.599,0.59,10.475,0.25,0.469,5.454,7.635,20.724,13.089,0.732,119.879,102.531,17.348,106.611,105.485,212.096
22400495,2025-01-06 19:30:00+00:00,1610612754,1610612751,1,240.0,113,79.0,40.0,0.506,31.0,12.0,0.387,23.0,21.0,0.913,22.0,10.0,5.0,5.0,8.0,17.0,30.0,99,98,41,0.418,33,10,0.303,11,7,0.636,23,14,3,8,19,20,31,94.12,96.84,0.582,0.634,0.55,10.625,0.139,0.469,5.163,8.261,17.555,14.457,0.6,120.059,102.23,17.829,102.533,107.369,209.902
22400497,2025-01-06 19:30:00+00:00,1610612761,1610612749,0,240.0,104,91.0,41.0,0.451,35.0,9.0,0.257,21.0,13.0,0.619,27.0,15.0,10.0,4.0,11.0,15.0,25.0,128,82,47,0.573,44,22,0.5,15,12,0.8,37,21,8,7,19,7,39,105.24,102.6,0.5,0.519,0.659,14.253,0.204,0.707,3.899,10.721,14.62,20.468,0.781,98.822,124.756,-25.935,94.385,110.125,204.51
